;workflow_name;workflow_state;temp_start;temp_close;diff_temp;runs_mean_time;runs_sd_time;runs_mean_time_between_executions;runs_sd_time_between_executions;mean_jobs;sd_jobs;perc_sucess;perc_branch_main;perc_branch_outros;n_runs;n_runs_analyzed;runs_freq
0;Validate;active;2020-08-27T22:54:20.000-03:00;2020-12-20T02:43:32.000-03:00;114 days 3:49:12;0:06:03;0:02:05;22:40:49;3 days, 1:21:06;4;0.0;91.0 %;0.0 %;100.0 %;693;100;2022-04: 12.0 % / 2022-03: 10.0 % / 2022-02: 22.0 % / 2022-01: 56.0 % / 
