;workflow_name;workflow_state;temp_start;temp_close;diff_temp;runs_mean_time;runs_sd_time;runs_mean_time_between_executions;runs_sd_time_between_executions;mean_jobs;sd_jobs;perc_sucess;perc_branch_main;perc_branch_outros;n_runs;n_runs_analyzed;runs_freq
0;Test Docker Android Image;active;2021-10-09T15:38:01.000-03:00;2021-10-09T15:38:01.000-03:00;0:00:00;1:04:23;0:06:41;2:05:23;4:44:38;0.96;0.2;93.88 %;48.0 %;52.0 %;1569;100;2022-04: 100.0 % / 
