;workflow_name;workflow_state;temp_start;temp_close;diff_temp;runs_mean_time;runs_sd_time;runs_mean_time_between_executions;runs_sd_time_between_executions;mean_jobs;sd_jobs;perc_sucess;perc_branch_main;perc_branch_outros;n_runs;n_runs_analyzed;runs_freq
0;Spell checking;active;2020-03-25T15:03:23.000-03:00;2021-09-09T11:26:11.000-03:00;532 days 20:22:48;0:02:46;0:00:16;1 day, 6:32:00;4 days, 11:58:28;1;0.0;59.0 %;10.0 %;90.0 %;14575;100;2021-10: 3.0 % / 2021-09: 3.0 % / 2021-08: 10.0 % / 2021-07: 20.0 % / 2021-06: 64.0 % / 
