;Workflow_Name;State;Created_at;Updated_at;Dev_time;Success_rate;Main_Branch_rate;Other_Branchs_rate;Mean(Execution time);Std_deviation(Execution time);Jobs_mean;Jobs_deviation;Total_runs;Runs_Analyzed;Mean Time Between runs;Std_deviation Time Between runs;runs_freq;Pipeline_Structure
0;Validate Gradle Wrapper;active;2020-02-11;2020-02-11;0:00:00;100.0 %;53.0 %;47.0 %;0:00:23;0:00:05;1;0.0;9683;100;3:13:09;9:51:51;2022-07: 91.0 % / 2022-06: 9.0 % / ;Validation / 
