;Workflow_Name;State;Created_at;Updated_at;Dev_time;Success_rate;Main_Branch_rate;Other_Branchs_rate;Mean(Execution time);Std_deviation(Execution time);Jobs_mean;Jobs_deviation;Total_runs;Runs_Analyzed;Mean Time Between runs;Std_deviation Time Between runs;runs_freq;Pipeline_Structure
0;tests;active;2020-02-13;2020-02-24;11 days 1:06:39;97.0 %;0.0 %;100.0 %;0:01:42;0:00:10;3;0.0;354;100;3 days, 14:17:13;7 days, 0:05:52;2022-05: 7.0 % / 2022-04: 6.0 % / 2022-03: 17.0 % / 2022-02: 10.0 % / 2022-01: 4.0 % / 2021-12: 10.0 % / 2021-11: 18.0 % / 2021-10: 6.0 % / 2021-09: 14.0 % / 2021-08: 2.0 % / 2021-07: 2.0 % / 2021-06: 4.0 % / ;build (10.x) / build (14.x) / build (16.x) / 
